               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  68,            0.057161,             0.00506,                   0,             0.57505,             0.50967,             0.44467,             0.12455,            0.054321,           0.0053174,                   0,            0.003367,            0.003367,            0.003367
                  69,            0.060296,           0.0059895,                   0,             0.60305,             0.48654,             0.46918,             0.13211,            0.054434,            0.005341,                   0,            0.003268,            0.003268,            0.003268
                  70,            0.056702,           0.0044756,                   0,             0.66027,             0.49874,             0.50437,             0.13728,            0.053781,           0.0052236,                   0,            0.003169,            0.003169,            0.003169
                  71,            0.059052,           0.0054275,                   0,             0.67855,             0.50864,             0.51415,             0.14288,            0.053653,           0.0051611,                   0,             0.00307,             0.00307,             0.00307
                  72,            0.051717,           0.0047532,                   0,              0.6389,             0.48735,             0.45751,             0.12161,             0.05567,           0.0050601,                   0,            0.002971,            0.002971,            0.002971
                  73,            0.055697,           0.0045085,                   0,             0.67988,             0.51176,             0.50065,             0.13903,             0.05388,           0.0050829,                   0,            0.002872,            0.002872,            0.002872
                  74,            0.052553,            0.004442,                   0,             0.69001,             0.52061,             0.52044,             0.15105,            0.053266,           0.0050334,                   0,            0.002773,            0.002773,            0.002773
                  75,            0.058026,           0.0050506,                   0,             0.62731,             0.51009,             0.50111,             0.14159,            0.053726,            0.005062,                   0,            0.002674,            0.002674,            0.002674
                  76,            0.059592,           0.0052044,                   0,             0.66886,             0.52355,             0.50984,             0.14556,            0.053445,           0.0050422,                   0,            0.002575,            0.002575,            0.002575
                  77,            0.059278,           0.0050924,                   0,             0.66789,             0.52902,             0.51087,               0.153,            0.052818,           0.0050636,                   0,            0.002476,            0.002476,            0.002476
                  78,            0.054278,           0.0049892,                   0,             0.69177,             0.52902,             0.53637,             0.15784,             0.05274,           0.0050256,                   0,            0.002377,            0.002377,            0.002377
                  79,            0.052485,           0.0051159,                   0,             0.68936,             0.51934,             0.54042,             0.15497,            0.053337,           0.0050201,                   0,            0.002278,            0.002278,            0.002278
                  80,            0.052928,           0.0046346,                   0,             0.69127,             0.51135,             0.53039,             0.15161,            0.053381,           0.0050454,                   0,            0.002179,            0.002179,            0.002179
                  81,            0.053934,           0.0045405,                   0,             0.73648,             0.52691,               0.552,             0.16166,            0.052645,           0.0049189,                   0,             0.00208,             0.00208,             0.00208
                  82,            0.056775,           0.0047715,                   0,             0.70933,             0.51346,             0.53707,             0.15464,            0.052621,           0.0048916,                   0,            0.001981,            0.001981,            0.001981
                  83,            0.053559,           0.0052458,                   0,             0.72119,             0.52775,             0.54666,             0.16345,             0.05271,           0.0048258,                   0,            0.001882,            0.001882,            0.001882
                  84,            0.053393,           0.0045466,                   0,             0.72564,             0.53448,             0.55832,             0.15748,            0.052765,           0.0048759,                   0,            0.001783,            0.001783,            0.001783
                  85,              0.0611,           0.0052071,                   0,             0.69041,             0.53574,             0.53705,             0.15888,            0.052501,            0.004963,                   0,            0.001684,            0.001684,            0.001684
                  86,            0.056595,             0.00488,                   0,             0.70668,             0.52019,              0.5388,             0.15352,            0.053606,           0.0049556,                   0,            0.001585,            0.001585,            0.001585
                  87,            0.049938,           0.0050166,                   0,              0.6966,             0.51944,             0.54022,             0.15729,            0.053645,           0.0049508,                   0,            0.001486,            0.001486,            0.001486
                  88,            0.054719,           0.0052287,                   0,             0.74987,             0.53074,             0.56038,             0.16576,             0.05215,           0.0048613,                   0,            0.001387,            0.001387,            0.001387
                  89,            0.057663,           0.0046082,                   0,             0.73794,             0.52817,             0.57291,             0.16962,            0.052665,           0.0048263,                   0,            0.001288,            0.001288,            0.001288
                  90,            0.050389,           0.0046335,                   0,             0.72143,             0.52229,             0.55643,             0.16033,            0.052392,           0.0048649,                   0,            0.001189,            0.001189,            0.001189
                  91,            0.052687,            0.005166,                   0,             0.68712,             0.49501,             0.49006,             0.13589,            0.054522,           0.0048874,                   0,             0.00109,             0.00109,             0.00109
                  92,            0.055917,           0.0049227,                   0,             0.70132,             0.53574,             0.54668,             0.15582,            0.051776,           0.0049831,                   0,            0.000991,            0.000991,            0.000991
                  93,            0.053691,            0.004758,                   0,             0.69027,             0.53325,             0.54161,             0.15436,            0.051719,           0.0050475,                   0,            0.000892,            0.000892,            0.000892
                  94,            0.054263,           0.0047111,                   0,             0.72251,             0.54089,             0.56108,             0.16795,            0.051627,             0.00499,                   0,            0.000793,            0.000793,            0.000793
                  95,            0.052981,           0.0052332,                   0,             0.72752,             0.54037,             0.56254,             0.16374,            0.052167,           0.0049756,                   0,            0.000694,            0.000694,            0.000694
                  96,            0.060284,           0.0048124,                   0,             0.72629,              0.5328,             0.55265,             0.16648,            0.052113,           0.0049694,                   0,            0.000595,            0.000595,            0.000595
                  97,            0.056444,           0.0048788,                   0,             0.71041,              0.5307,             0.53782,             0.15925,            0.052593,           0.0049719,                   0,            0.000496,            0.000496,            0.000496
                  98,            0.058114,           0.0053323,                   0,             0.73861,             0.53743,             0.57094,             0.17018,             0.05163,           0.0050215,                   0,            0.000397,            0.000397,            0.000397
                  99,            0.054716,           0.0051658,                   0,             0.73268,             0.53028,             0.56165,             0.16721,            0.051774,            0.005028,                   0,            0.000298,            0.000298,            0.000298
