               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  87,            0.029183,            0.011475,                   0,             0.95205,             0.91758,             0.96231,             0.60292,            0.027861,           0.0096873,                   0,            0.001486,            0.001486,            0.001486
                  88,            0.029984,            0.011807,                   0,             0.96296,             0.92308,             0.96332,             0.59763,            0.027962,            0.009697,                   0,            0.001387,            0.001387,            0.001387
                  89,            0.029549,            0.011748,                   0,             0.95731,             0.91941,              0.9636,             0.58953,            0.028197,           0.0096888,                   0,            0.001288,            0.001288,            0.001288
                  90,            0.028857,            0.011651,                   0,             0.93446,             0.92857,             0.96599,             0.60065,            0.028256,           0.0098031,                   0,            0.001189,            0.001189,            0.001189
                  91,             0.02915,            0.011634,                   0,             0.96319,             0.91064,             0.96666,             0.60167,            0.028124,           0.0097024,                   0,             0.00109,             0.00109,             0.00109
                  92,            0.029686,             0.01184,                   0,             0.94889,             0.92125,             0.96327,             0.60441,            0.027761,           0.0097031,                   0,            0.000991,            0.000991,            0.000991
                  93,            0.029337,            0.011945,                   0,             0.95552,             0.91026,             0.96475,             0.60961,            0.027502,           0.0095315,                   0,            0.000892,            0.000892,            0.000892
                  94,            0.028783,            0.011629,                   0,             0.95609,             0.91392,             0.96344,             0.59716,            0.027624,           0.0096479,                   0,            0.000793,            0.000793,            0.000793
                  95,            0.028298,            0.011368,                   0,              0.9626,             0.90842,             0.96382,             0.60293,            0.027749,           0.0095705,                   0,            0.000694,            0.000694,            0.000694
                  96,            0.028076,            0.011295,                   0,             0.95741,             0.90585,             0.95957,              0.6049,            0.027553,            0.009565,                   0,            0.000595,            0.000595,            0.000595
                  97,            0.028047,            0.010875,                   0,             0.95427,             0.91732,             0.96236,             0.60601,            0.027653,           0.0095712,                   0,            0.000496,            0.000496,            0.000496
                  98,            0.028009,            0.011372,                   0,               0.954,             0.91152,             0.96577,             0.61396,            0.027424,           0.0095743,                   0,            0.000397,            0.000397,            0.000397
                  99,            0.028609,            0.011348,                   0,             0.95923,             0.91392,             0.96599,             0.61063,             0.02754,           0.0095546,                   0,            0.000298,            0.000298,            0.000298
