               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  73,            0.048278,           0.0037434,                   0,              0.8055,             0.63219,             0.68538,             0.24554,            0.044472,           0.0039041,                   0,            0.002872,            0.002872,            0.002872
                  74,            0.048856,           0.0036592,                   0,             0.81803,             0.61943,             0.68063,             0.24099,            0.045002,           0.0039533,                   0,            0.002773,            0.002773,            0.002773
                  75,            0.045892,           0.0035246,                   0,             0.81428,             0.62133,             0.68053,             0.24457,            0.044806,           0.0039311,                   0,            0.002674,            0.002674,            0.002674
                  76,            0.048265,           0.0036831,                   0,             0.82633,             0.62405,              0.6848,             0.24559,            0.044738,           0.0039207,                   0,            0.002575,            0.002575,            0.002575
                  77,            0.046548,             0.00349,                   0,              0.8358,             0.61901,             0.69072,             0.25035,            0.044558,           0.0038736,                   0,            0.002476,            0.002476,            0.002476
                  78,            0.048013,           0.0036304,                   0,              0.8229,             0.62027,             0.68721,             0.24959,            0.044263,           0.0039153,                   0,            0.002377,            0.002377,            0.002377
                  79,            0.047913,           0.0035749,                   0,             0.80933,             0.61775,             0.67772,             0.23898,            0.044916,           0.0039291,                   0,            0.002278,            0.002278,            0.002278
                  80,            0.046607,           0.0036506,                   0,             0.83981,             0.61018,             0.67879,             0.23867,            0.044894,            0.003921,                   0,            0.002179,            0.002179,            0.002179
                  81,            0.046781,           0.0036258,                   0,              0.8188,             0.62327,             0.68531,             0.24591,            0.044345,           0.0038945,                   0,             0.00208,             0.00208,             0.00208
                  82,            0.046647,           0.0035902,                   0,             0.80344,             0.62279,             0.67117,             0.23539,            0.044838,           0.0039423,                   0,            0.001981,            0.001981,            0.001981
                  83,            0.047565,           0.0035595,                   0,             0.81022,             0.62479,             0.68662,             0.24511,            0.044082,           0.0039368,                   0,            0.001882,            0.001882,            0.001882
                  84,            0.046222,           0.0033662,                   0,             0.81472,             0.61578,             0.67869,             0.24128,            0.044423,           0.0039815,                   0,            0.001783,            0.001783,            0.001783
                  85,            0.048084,           0.0035914,                   0,                0.83,              0.5984,             0.66636,             0.23298,            0.044689,           0.0039562,                   0,            0.001684,            0.001684,            0.001684
                  86,            0.046617,           0.0037256,                   0,             0.77662,             0.61406,             0.65696,              0.2282,            0.044921,           0.0039812,                   0,            0.001585,            0.001585,            0.001585
                  87,            0.046899,           0.0034988,                   0,             0.77645,             0.60907,             0.65527,             0.22884,            0.045054,           0.0039832,                   0,            0.001486,            0.001486,            0.001486
                  88,            0.047116,           0.0036793,                   0,             0.79689,             0.61228,             0.66472,             0.23623,            0.044773,           0.0039656,                   0,            0.001387,            0.001387,            0.001387
                  89,            0.046242,            0.003679,                   0,             0.79705,             0.61436,             0.67011,             0.23698,            0.044699,           0.0039401,                   0,            0.001288,            0.001288,            0.001288
                  90,             0.04567,           0.0036206,                   0,             0.81373,               0.627,             0.68475,             0.24142,             0.04471,           0.0038907,                   0,            0.001189,            0.001189,            0.001189
                  91,            0.046969,           0.0036434,                   0,             0.80432,             0.62574,             0.67692,             0.23753,            0.044834,           0.0038956,                   0,             0.00109,             0.00109,             0.00109
                  92,            0.046213,           0.0036157,                   0,             0.80837,             0.61731,             0.67279,             0.23349,            0.044965,           0.0038995,                   0,            0.000991,            0.000991,            0.000991
                  93,            0.045219,           0.0035312,                   0,             0.80466,             0.61817,             0.67139,             0.23524,            0.044861,           0.0039039,                   0,            0.000892,            0.000892,            0.000892
                  94,            0.044987,           0.0035252,                   0,             0.79741,              0.6169,              0.6708,             0.23565,            0.044748,           0.0039153,                   0,            0.000793,            0.000793,            0.000793
                  95,            0.045551,           0.0033711,                   0,             0.79811,             0.62363,             0.67153,             0.23143,            0.044828,           0.0038814,                   0,            0.000694,            0.000694,            0.000694
                  96,            0.047279,           0.0036231,                   0,             0.80258,             0.61985,             0.66962,             0.23153,             0.04488,           0.0038966,                   0,            0.000595,            0.000595,            0.000595
                  97,            0.044208,           0.0033893,                   0,              0.7981,             0.61671,              0.6645,             0.22794,            0.045112,           0.0038977,                   0,            0.000496,            0.000496,            0.000496
                  98,             0.04428,           0.0036054,                   0,             0.79438,             0.61248,             0.66011,             0.22463,            0.045266,           0.0039272,                   0,            0.000397,            0.000397,            0.000397
                  99,            0.045297,           0.0035883,                   0,             0.79466,             0.61144,             0.65525,             0.22203,             0.04533,           0.0039403,                   0,            0.000298,            0.000298,            0.000298
